id,subject,content,problem
230151,Metadata corrupta del repositorio http artifactory.hi.inet artifactory yum-telegraf,Hola La metadata del repositorio http artifactory.hi.inet artifactory yum-telegraf esta corrupta. Lo podeis revisar Un saludo Carlos,Problem
230125,Usuario PDIHUB,Buenos dias acabo de volver de vacaciones y no tengo acceso a pdihub serian tan amables de arreglarmelo Usuario apc Muchas gracias,Problem
230074,Solicitud de provision de usuario JIRA,,
230068,Solicitud de recuperacin del Backup de pdihub,,
230039,Acceso Jira,Buenos dias Para la continuidad del desarrollo de casos de uso desde la unidad de Aura necesitariamos que Enrique Pedrinaci Peñalver tuviera acceso a JIRA de TID el proyecto YOTBOT. Su usuario es Enrique Pedrinaci Peñalver cxb Muchas gracias y siento las molestias. Un saludo Julia Llanos Alonso,add-jira-user
230020,Borrar máquina y dar de alta una nueva para prepro,Hola Desde Operaciones M M GlobalSIM tenemos una maquina para pruebas que queremos liberar int-m m-aster- Ademas queremos crear una nueva con las mismas caracteristicas que la que estamos usando en produccion CentOS Python . prod-hoblob-web- Nos gustaria que se llamara pre-hoblob-pruebas- Gracias. Saludos Juan Francisco Rodriguez Vilchez,crearmaquinavirtual
230014,Peticion máquina virtual proyecto meetaura,Hola Necesitaria una maquina virtual que fuera visible desde el exterior puerto web estandar. El nombre de la maquina desde el exterior podria ser algo como analytics-meeatura.tid.es. La maquina me valdria con un RedHat convencional. Un saludo,crearmaquinavirtual
229999,Solicitud de provision de usuario JIRA,,
229995,PDIHUB Alta del usuario ebl,Buenos dias No puedo acceder a GitHub con mi usuario de Jira estos dias he podido acceder sin problema pero desde ayer no puedo acceder. Podeis ayudarme Gracias Un saludo Elisa Bravo Simon GitHub Enterprise logo https pdihub.hi.inet Antes de imprimir piensa en el Medio Ambiente Confidencialidad Este correo electronico y en su caso cualquier documento anexo al mismo puede contener informacion confidencial o de datos de caracter personal dirigida a su destinatario o destinatarios. Queda prohibida su divulgacion copia o distribucion a terceros sin la previa autorizacion escrita del remitente. Si Ud. recibe este correo electronico y cualquier documento anejo al mismo por error no debe divulgarlo copiarlo ni entregarlo a terceros. En el supuesto de que usted no fuera el destinatario le rogamos que lo indique a la direccion electronica del remitente y no comunique su contenido a terceros procediendo a su destruccion. Las opiniones conclusiones y demas informacion incluidas en este correo y en su caso en cualquier documento anejo al mismo que no esten relacionadas con asuntos estrictamente profesionales de AUBAY SPAIN S.A.U se entenderan como no respaldadas por la entidad siendo de la exclusiva responsabilidad del remitente. El remitente no garantiza la integridad rapidez o seguridad del presente correo ni se responsabiliza de posibles perjuicios derivados de su captura incorporaciones de virus o cualesquiera otras manipulaciones efectuadas por terceros.,add-pdihub-user
229986,Reactivar mi cuenta de PdiHub,Por favor podeis reactivar mi cuenta de PdiHub falfaro La necesito con urgencia. Un saludo. FELIPE ALFARO SOLANA gCTO - Telefonica Global Resources Service Delivery Engineering Digital Operations Deployment Phone E-Mail felipe.alfarosolanatelefonica.com mailto felipe.alfarosolanatelefonica.com,unsuspend
229961,inclusion usuarios proyecto SDP,Hola Acabo de solicitar la creacion de dos nuevos usuarios de JIRA de Telefonica del Peru ver adjuntos. Una vez creados seria necesario que se les diera permiso de acceso al proyecto SDP de JIRA y se les incluyera en los grupos GG OB SDP y GG PERU OB. Muchas gracias Sara Gomez - Global Operation Leader Centro Global de Plataformas - Telefonica GCTO Skype sara.gomez.iglesias,add-jira-user
229954,Solicitud de provision de usuario JIRA,,
229952,Solicitud de provision de usuario JIRA,,
229949,Solicitud de provision de usuario JIRA,,
229946,FW Problemas con envío de correos desde jenkins,Sent from Mail https go.microsoft.com fwlink LinkId for Windows From FERMIN GALAN MARQUEZ mailto fermin.galanmarqueztelefonica.com Sent Thursday July AM To KEN GUNNAR ZANGELIN mailto kengunnar.zangelintelefonica.com Subject Problemas con envio de correos desde jenkins Hola Recientemente ayer empezo los jobs que tenemos en nuestra maquina jenkins http ci-fiware- .hi.inet jenkins han empezado a fallar con errores de este tipo Sending e-mails to contextbroker-devtid.es mailto contextbroker-devtid.es ERROR Exception reading response javax.mail.MessagingException http stacktrace.jenkins-ci.org searchquery javax.mail.MessagingException Exception reading response nested exception is java.net.SocketTimeoutException Read timed out at com.sun.mail.smtp.SMTPTransport.readServerResponseSMTPTransport.java at com.sun.mail.smtp.SMTPTransport.closeSMTPTransport.java at javax.mail.Transport.send Transport.java at javax.mail.Transport.sendTransport.java at hudson.tasks.MailSender.executeMailSender.java at hudson.tasks.Mailer.performMailer.java at hudson.tasks.BuildStepMonitor .performBuildStepMonitor.java at hudson.model.AbstractBuild AbstractBuildExecution.performAbstractBuild.java at hudson.model.AbstractBuild AbstractBuildExecution.performAllBuildStepsAbstractBuild.java at hudson.model.Build BuildExecution.post Build.java at hudson.model.AbstractBuild AbstractBuildExecution.postAbstractBuild.java at hudson.model.Run.executeRun.java at hudson.model.FreeStyleBuild.runFreeStyleBuild.java at hudson.model.ResourceController.executeResourceController.java at hudson.model.Executor.runExecutor.java Caused by java.net.SocketTimeoutException Read timed out at java.net.SocketInputStream.socketRead Native Method at java.net.SocketInputStream.readSocketInputStream.java at java.net.SocketInputStream.readSocketInputStream.java at com.sun.mail.util.TraceInputStream.readTraceInputStream.java at java.io.BufferedInputStream.fillBufferedInputStream.java at java.io.BufferedInputStream.readBufferedInputStream.java at com.sun.mail.util.LineInputStream.readLineLineInputStream.java at com.sun.mail.smtp.SMTPTransport.readServerResponseSMTPTransport.java ... more Parece ser algun tipo de problema con el envio de emails de notificacion de resultado de jobs. No hemos cambiado nada en la configuracion de jenkins por lo que me preguntaba si hubiera algun tipo de cambio incidencia en la pasarela de correo de TID que pudiera estar afectando. Podeis ayudarnos con ello por favor Si hace falta consultar algun parametro decidnos y os lo pasamos entiendo que la configuracion de jenkins se gestiona a partir de http ci-fiware- .hi.inet jenkins manage pero no soy un experto y no se en que punto concreto esta la del servidor de correo. Â�Gracias Un saludo ------ Fermin,Problem
229939,Reactivacion usuario PDIHUB,Buenos dias Necesito que me reactiveis el usuario HIfjsf de PDIHUB ya que no puedo acceder y lo necesito ya que estamos trabajando en un proyecto del cual necesitamos gestionar los scripts en este entorno. Un saludo Javier Suarez Dpto. Operacion,unsuspend
229936,Reactivacion usuario PDIhub,Buenos dias Necesito que me reactiveis el usuario mmm de EPG ya que no puedo acceder y lo necesito ya que estamos trabajando en un proyecto del cual necesitamos gestionar los scripts en este entorno. Un saludo Mario Muñoz Dpto. Operacion,unsuspend
229934,Cache de las instancias de docker.,Buenos dias Acabo de modificar el esclavo de docker que uso para ejecutar los jobs de DCIP y veo que no se actualizan los cambios hay algun tipo de cache de cuanto tiempo se puede purgar Muchas gracias. ------------------------------------------------------- A. Gomez - http adgllorente.com,Problem
229913,RE Sd bd ss JIRA Problema recibiendo tareas por correo desde ben.smithtelefonica.com,Buenos dias a todos Por favor podeis asociar a la cuenta de Jira de nuestro compañero Ben Smith su nueva direccion de correo ben.smitho .com Usuario de Jira ben.dito Gracias y un cordial saludo Miguel De sd bd ss-bouncestid.es mailto sd bd ss-bouncestid.es En nombre de Miguel Garcia Crespo Enviado el jueves de marzo de Para epgtid.es CC sd bd sstid.es Asunto Re Sd bd ss JIRA Problema recibiendo tareas por correo desde ben.smithtelefonica.com Buenas dias a todos Por favor podriais revisar si hay algun problema con el usuario de Jira de nuestro colega Ben Smith. Le ocurre lo mismo que ya reportamos correo anterior. Gracias y un saludo Miguel Garcia Ops Smart Steps De sd bd ss-bouncestid.es mailto sd bd ss-bouncestid.es En nombre de GONZALEZ GIL Julio Enviado el martes de noviembre de Para epgtid.es CC sd bd sstid.es Asunto Sd bd ss JIRA Problema recibiendo tareas por correo desde ben.smithtelefonica.com Hola. Como sabeis nos habilitasteis hace tiempo la direccion ss.ops.req.tidtelefonica.com para que nuestros usuarios nos enviaran correos que se conviertieran automaticamente en tickets. Estamos teniendo problemas con los envios de Ben Smith ben.smithtelefonica.com ya que sus tickets no se crean y nos llega el siguiente error por correo electronico This is an automated email from the issue creation service at https jirapdi.tid.es https jirapdi.tid.es. An error was encountered whilst handling messages from the mail server Smart Steps using the handler class com.atlassian.jira.plugins.mail.handlers.CreateOrCommentHandler. The error was ------------------------ Reporter smith.b does not have permission to create an issue. Message rejected. ------------------------ The error and the email that caused the error are attached to this email. If this is a recurring problem you may wish to contact a system administrator to check the parameters of your mail fetching service. El usuario que yo veo en JIRA es ben.dito y no smith.b. Sospecho que el problema es que smith.b es un usuario viejo y bloquado no puedo añadirlo al proyecto que usa la misma direccion ben.smithtelefonica.comâ y de ahi el error. Podriais echarle un vistazo Muchas gracias. Julio Gonzalez Gil SmartSteps Release Engineer Delivery julio.gonzalezamaris.com http www.amaris.com,Problem
229903,Problemas de conectividad.,Hola Desde la maquina ci-smartm m- .hi.inet No llegamos por ssh a la maquina rse-m m-docker- .hi.inet Ayer se llegaba perfectamente. Se necesita la conectividad porque ambas son maquinas con jenkins que comparten trabajos. Un saludo. -- Alberto,Problem
229889,http repos.hi.inet redhat rhel dsn-x RPMS.all está corrupto,Hola Creemos que el repositorio http repos.hi.inet redhat rhel dsn-x RPMS.all esta corrupto. Por ejemplo Del paquete nodejs-devel Estan todos estos paquetes http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm K nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm K nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm K nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm K nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm . M nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm . M nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm . M nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm . M nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm . M nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm . M nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm K nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm . M nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm . M nodejs-devel- . . - .el .x .rpm http repos.hi.inet redhat rhel dsn-x RPMS.all nodejs-devel- . . - .el .x .rpm . M El nodejs-devel- . . - .el .noarch.rpm es el que nos hace falta y ocupa k mientras que la version anterior y la posterior ocupan casi M. Un saludo Carlos,
229861,Repositorio roto en artifactory,Buenas Hemos visto que el siguiente repositorio en artifactory no es correcto Â� http artifactory.hi.inet artifactory yum-hpspp Por ejemplo curl http artifactory.hi.inet artifactory yum-hpspp Server x current mlnx-ofa kernel- . -OFED. . . . . . .ged eb . .rhel u .x .rpm errors status message Not Found Esto nos pasa con varios RPMs de este repositorio http artifactory.hi.inet artifactory yum-hpspp Server x current hp-ams- . . - . .rhel .x .rpm Errno HTTP Error - Not Found Trying other mirror. To address this issue please refer to the below knowledge base article https access.redhat.com articles If above article doesnt help to resolve this issue please open a ticket with Red Hat Support. http artifactory.hi.inet artifactory yum-hpspp Server x current hponcfg- . . - .x .rpm Errno HTTP Error - Not Found Trying other mirror. http artifactory.hi.inet artifactory yum-hpspp Server x current kmod-hpsa- . . - .rhel u .x .rpm Errno HTTP Error - Not Found Trying other mirror. http artifactory.hi.inet artifactory yum-hpspp Server x current mlnx-ofa kernel- . -OFED. . . . . . .ged eb . .rhel u .x .rpm Errno HTTP Error - Not Found Trying other mirror. Nos ayudais Gracias Carlos,Problem
